Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
159,2022-10-02,boxscore,COL,@,LAD,W,4,1,,66-93,5,44,Márquez,Anderson,Bard,0.1173611111,D,44091.0,0.0,+,,38,35,4,10,3,1,1,4,0,0,2,13,0.255,0.317,0.398,0.715,18,2,0,1,0,1,0,0.429,7,9,Tyler Anderson,L,57,2022,9.0,132,94,28,19,"G.Márquez (4-71-W), J.Lawrence (0-H), D.Bard (8-S)"
160,2022-10-03,boxscore,COL,@,LAD,W,2,1,,67-93,5,43,Bird,Graterol,Lawrence,0.1263888889,N,52012.0,0.0,++,,37,36,2,9,2,0,0,2,1,0,1,11,0.255,0.316,0.398,0.714,11,0,0,0,0,0,0,0.36,8,9,Tony Gonsolin,R,49,2022,9.0,130,83,20,6,"J.Ureña (4-62), J.Bird (2-W), J.Lawrence (0-S)"
161,2022-10-04,boxscore,COL,@,LAD,W,5,2,,68-93,5,42,Feltner,Heaney,Bard,0.1166666667,N,51833.0,0.0,+++,,38,37,5,9,2,0,3,5,0,0,1,11,0.255,0.316,0.399,0.715,20,0,0,0,0,1,0,0.261,6,10,Julio Urías,L,54,2022,9.0,122,80,19,12,"R.Feltner (4-58-W), D.Lamet (2-H), D.Bard (1-S)"
162,2022-10-05,boxscore,COL,@,LAD,L,1,6,,68-94,5,43,Kershaw,Smith,,0.1138888889,D,37514.0,0.0,-,,33,29,1,2,0,0,1,1,0,0,2,17,0.254,0.315,0.398,0.713,5,0,2,0,0,0,0,0.091,5,9,Clayton Kershaw,L,69,2022,8.0,147,101,27,20,"A.Gomber (5-52), C.Smith (3-L), G.Hollowell (3), N.Davis (99), T.Blach (3)"
1,2023-03-30,boxscore,COL,@,SDP,W,7,2,,1-0,1,Tied,Márquez,Snell,,02:56:00,N,45103.0,1.03,+,,45,44,7,17,4,0,3,7,1,0,1,17,0.386,0.4,0.682,1.082,30,0,0,0,0,1,0,0.583,11,10,Blake Snell,L,47,2023,9.0,133,88,30,13,"G.Márquez (99-59-W), D.Lamet (99), J.Lawrence (99), J.Bird (99)"
2,2023-03-31,boxscore,COL,@,SDP,W,4,1,,2-0,1,up 1.0,Freeland,Martínez,Johnson,02:27:00,N,43177.0,1.1,++,,39,35,4,9,0,0,1,4,1,0,3,8,0.329,0.369,0.532,0.901,12,1,1,0,0,0,0,0.308,8,10,Nick Martinez,R,52,2023,9.0,127,83,27,6,"K.Freeland (99-66-W), B.Suter (99), B.Hand (99), P.Johnson (99-S)"
3,2023-04-01,boxscore,COL,@,SDP,L,4,8,,2024-02-01 00:00:00,1,Tied,Wacha,Ureña,,02:40:00,N,42663.0,1.12,-,,35,31,4,6,4,0,1,4,0,0,3,6,0.291,0.345,0.5,0.845,13,1,1,0,0,0,0,0.208,4,9,Michael Wacha,R,43,2023,8.0,158,92,24,19,"J.Ureña (99-27-L), T.Blach (99), J.Bird (1), D.Lamet (1)"
4,2023-04-02,boxscore,COL,@,SDP,L,1,3,,2024-02-02 00:00:00,1,Tied,Lugo,Gomber,Hader,02:03:00,D,43972.0,1.06,--,,32,31,1,4,0,0,1,1,0,0,1,10,0.255,0.305,0.44,0.744,7,0,0,0,0,0,0,0.15,4,11,Seth Lugo,R,72,2023,8.0,109,73,20,11,"A.Gomber (99-55-L), B.Suter (1)"
5,2023-04-03,boxscore,COL,@,LAD,L,4,13,,2024-02-03 00:00:00,4,1,Almonte,Feltner,,02:47:00,N,49792.0,1.02,---,,35,32,4,6,2,0,0,3,0,0,3,12,0.243,0.296,0.405,0.7,8,1,0,0,0,0,0,0.3,4,9,Michael Grove,R,48,2023,8.0,160,101,35,15,"R.Feltner (99-38-L), J.Bird (1), C.Seabold (99)"
6,2023-04-04,boxscore,COL,@,LAD,L,2,5,,2024-02-04 00:00:00,5,2,Urías,Márquez,Phillips,02:25:00,N,52290.0,0.97,----,,36,32,2,7,4,0,0,2,0,0,2,7,0.239,0.293,0.395,0.688,11,2,1,0,1,1,0,0.269,7,11,Julio Urías,L,68,2023,8.0,151,85,22,17,"G.Márquez (4-44-L), B.Hand (3), J.Lawrence (4), P.Johnson (3)"
7,2023-04-06,boxscore,COL,,WSN,W,1,0,,2024-03-04 00:00:00,3,2,Freeland,Gray,Johnson,02:18:00,D,48230.0,0.86,+,,34,33,1,9,2,0,0,1,0,0,1,9,0.244,0.293,0.387,0.68,11,0,0,0,0,0,0,0.375,9,10,Josiah Gray,R,57,2023,9.0,114,80,19,8,"K.Freeland (5-69-W), J.Lawrence (1-H), P.Johnson (1-S)"
8,2023-04-07,boxscore,COL,,WSN,L,5,10,,2024-03-05 00:00:00,5,2,Gore,Ureña,,02:38:00,N,30869.0,0.92,-,,38,36,5,10,1,0,1,5,0,0,2,8,0.248,0.296,0.387,0.683,14,0,0,0,0,0,0,0.333,6,9,MacKenzie Gore,L,58,2023,9.0,163,95,22,8,"J.Ureña (5-22-L), T.Blach (5), J.Bird (3), D.Lamet (5), B.Hand (2)"
9,2023-04-08,boxscore,COL,,WSN,L,6,7,,2024-03-06 00:00:00,5,2,Williams,Gomber,Edwards,02:44:00,N,34503.0,0.88,--,,39,36,6,11,3,0,1,6,0,0,2,6,0.255,0.3,0.397,0.697,17,1,0,0,1,0,0,0.333,6,12,Trevor Williams,R,54,2023,9.0,141,89,20,12,"A.Gomber (5-34-L), C.Seabold (4), B.Suter (5)"
10,2023-04-09,boxscore,COL,,WSN,W,7,6,,2024-04-06 00:00:00,5,2,Lamet,Ramírez,Johnson,02:47:00,D,30283.0,0.83,+,,39,33,7,10,3,0,2,6,0,0,5,4,0.259,0.312,0.414,0.726,19,1,1,0,0,0,1,0.296,8,10,Chad Kuhl,R,34,2023,9.0,155,98,26,12,"R.Feltner (5-43), J.Bird (1), B.Hand (1), D.Lamet (1-W), J.Lawrence (2-H), 
P.Johnson (2-S)"
11,2023-04-10,boxscore,COL,,STL,W,7,4,,2024-05-06 00:00:00,4,2,Márquez,Matz,,02:14:00,N,24092.0,0.87,++,,38,35,7,13,3,0,0,6,0,1,2,7,0.27,0.32,0.418,0.738,16,2,0,0,1,2,0,0.448,7,10,Steven Matz,L,29,2023,9.0,116,79,17,14,"G.Márquez (5-57-W), B.Suter (1-H), J.Lawrence (0)"
12,2023-04-11,boxscore,COL,,STL,L,6,9,,2024-05-07 00:00:00,5,2,Gallegos,Johnson,Helsley,02:37:00,N,25399.0,0.87,-,,41,37,6,12,1,0,3,6,0,0,2,10,0.275,0.322,0.434,0.756,22,2,0,0,1,1,0,0.36,8,9,Miles Mikolas,R,24,2023,9.0,152,88,21,19,"K.Freeland (4-55), J.Bird (1), D.Lamet (1-BS), P.Johnson (1-L), C.Seabold 
(2)"
13,2023-04-12,boxscore,COL,,STL,L,4,7,,2024-05-08 00:00:00,5,3,Pallante,Lawrence,Helsley,02:34:00,D,22250.0,0.86,--,,35,32,4,7,2,0,1,3,0,0,3,11,0.271,0.32,0.43,0.749,12,2,0,0,0,0,0,0.3,4,10,Jack Flaherty,R,57,2023,9.0,141,94,28,18,"J.Ureña (4-50), B.Suter (1), B.Hand (2), J.Lawrence (1-L), C.Seabold (0)"
14,2023-04-14,boxscore,COL,@,SEA,L,3,5,,2024-05-09 00:00:00,5,3,Brash,Gomber,Sewald,02:34:00,N,32698.0,0.78,---,,37,33,3,7,0,0,1,3,0,0,4,8,0.267,0.318,0.421,0.739,10,1,0,0,0,0,0,0.25,7,10,Tommy Milone,L,55,2023,8.0,153,90,27,12,"A.Gomber (5-27-L), J.Bird (2), D.Lamet (2), B.Hand (1)"
15,2023-04-15,boxscore,COL,@,SEA,L,2,9,,2024-05-10 00:00:00,5,3,Kirby,Feltner,,02:49:00,N,27549.0,0.73,----,,36,32,2,6,2,0,0,2,0,0,2,7,0.262,0.315,0.41,0.726,8,1,2,0,0,0,0,0.24,7,10,George Kirby,R,56,2023,8.0,173,111,24,19,"R.Feltner (5-33-L), B.Suter (2), C.Seabold (2), P.Johnson (3)"
16,2023-04-16,boxscore,COL,@,SEA,L,0,1,,2024-05-11 00:00:00,5,4,Castillo,Lamet,Sewald,02:19:00,D,23585.0,0.7,-----,,30,30,0,3,1,0,0,0,0,0,0,13,0.253,0.304,0.395,0.699,4,0,0,0,0,0,0,0.176,3,10,Luis Castillo,R,82,2023,8.0,149,89,31,7,"N.Davis (99-63), D.Lamet (1-L), B.Hand (1), J.Lawrence (3)"
17,2023-04-17,boxscore,COL,,PIT,L,3,14,,2024-05-12 00:00:00,5,5,Hill,Freeland,,02:52:00,N,20322.0,0.69,------,,39,33,3,10,2,0,1,3,0,0,4,9,0.256,0.309,0.398,0.708,15,3,1,0,1,0,0,0.375,9,12,Rich Hill,L,61,2023,9.0,173,117,26,11,"K.Freeland (5-10-L), T.Blach (9), C.Seabold (1), J.Bird (2), A.Trejo (99)"
18,2023-04-18,boxscore,COL,,PIT,L,3,5,,2024-05-13 00:00:00,5,6,Velasquez,Ureña,Bednar,02:39:00,N,19495.0,0.62,-------,,40,36,3,10,5,0,1,3,0,0,3,10,0.257,0.311,0.404,0.715,18,1,0,1,0,1,0,0.36,10,11,Vince Velasquez,R,54,2023,9.0,150,89,22,16,"J.Ureña (5-30-L), B.Suter (2), D.Lamet (1), B.Hand (1), P.Johnson (2)"
19,2023-04-19,boxscore,COL,,PIT,L,3,14,,2024-05-14 00:00:00,5,6,Oviedo,Gomber,,02:32:00,D,18511.0,0.56,--------,,41,32,3,5,1,0,0,3,0,0,7,8,0.252,0.311,0.393,0.705,6,1,1,0,1,1,0,0.2,11,11,Johan Oviedo,R,65,2023,9.0,176,106,32,10,"A.Gomber (4-0-L), J.Bird (1), T.Blach (1), D.Bard (99), H.Castro (99)"
20,2023-04-20,boxscore,COL,@,PHI,W,5,0,,2024-06-14 00:00:00,5,5,Feltner,Strahm,,02:40:00,N,35062.0,0.52,+,,38,33,5,7,3,0,1,5,0,0,4,15,0.25,0.31,0.393,0.704,13,0,0,1,0,0,0,0.353,6,11,Matt Strahm,L,59,2023,9.0,142,92,32,18,"R.Feltner (4-66-W), J.Lawrence (3-H), P.Johnson (1)"
21,2023-04-21,boxscore,COL,@,PHI,L,3,4,,2024-06-15 00:00:00,5,6,Domínguez,Hand,Alvarado,02:35:00,N,43261.0,0.56,-,,32,28,3,4,0,0,1,3,0,1,4,3,0.246,0.308,0.388,0.696,7,2,0,0,0,0,0,0.125,2,9,Aaron Nola,R,57,2023,8.0,154,102,26,14,"N.Davis (4-51), B.Suter (2), D.Lamet (2-BS), B.Hand (2-L)"
22,2023-04-22,boxscore,COL,@,PHI,L,3,4,,2024-06-16 00:00:00,5,6,Brogdon,Freeland,Kimbrel,02:26:00,D,41939.0,0.51,--,,38,35,3,9,2,0,0,3,0,0,2,11,0.246,0.307,0.384,0.691,11,0,0,0,1,0,0,0.36,8,13,Cristopher Sánchez,L,44,2023,8.0,125,80,23,15,"K.Freeland (4-51-L), D.Bard (2), J.Bird (2)"
23,2023-04-23,boxscore,COL,@,PHI,L,3,9,,2024-06-17 00:00:00,5,6,Wheeler,Ureña,,02:43:00,D,44618.0,0.46,---,,39,34,3,7,0,0,0,3,0,0,3,15,0.245,0.306,0.376,0.682,7,0,1,0,1,1,0,0.35,9,10,Zack Wheeler,R,62,2023,8.0,151,88,21,11,"J.Ureña (4-35-L), B.Suter (1), B.Hand (1), D.Lamet (1), T.Blach (3)"
24,2023-04-24,boxscore,COL,@,CLE,W,6,0,,2024-07-17 00:00:00,5,6,Gomber,Quantrill,,02:25:00,N,9258.0,0.43,+,,40,37,6,10,1,0,1,6,0,0,3,7,0.246,0.307,0.377,0.683,14,0,0,0,0,0,0,0.31,7,9,Cal Quantrill,R,24,2023,9.0,119,73,28,7,"A.Gomber (4-61-W), J.Bird (1), P.Johnson (3), J.Lawrence (3)"
25,2023-04-25,boxscore,COL,@,CLE,W,5,1,,2024-08-17 00:00:00,5,5.5,Feltner,Battenfield,,02:22:00,N,9493.0,0.45,++,,40,33,5,8,2,0,1,5,3,0,6,8,0.246,0.309,0.377,0.686,13,1,0,0,1,0,0,0.28,8,9,Peyton Battenfield,R,36,2023,9.0,120,87,25,14,"R.Feltner (4-66-W), B.Suter (1), J.Lawrence (0)"
26,2023-04-26,boxscore,COL,@,CLE,L,1,4,,2024-08-18 00:00:00,5,6,Bibee,Márquez,Clase,02:32:00,D,9841.0,0.51,-,,34,33,1,7,2,0,0,1,0,0,0,12,0.244,0.306,0.373,0.679,9,1,1,0,0,0,0,0.333,6,9,Tanner Bibee,R,61,2023,8.0,120,80,16,13,"G.Márquez (15-40-L), J.Bird (1), D.Bard (3), B.Hand (2), P.Johnson (1)"
27,2023-04-28,boxscore,COL,,ARI,L,1,9,,2024-08-19 00:00:00,5,7,Kelly,Freeland,,02:46:00,N,24197.0,0.48,--,,34,33,1,7,0,0,0,1,0,0,1,8,0.243,0.304,0.367,0.671,7,1,0,0,0,0,0,0.28,6,9,Merrill Kelly,R,60,2023,9.0,160,98,24,14,"K.Freeland (5-52-L), J.Lawrence (2), D.Bard (1), D.Lamet (4), T.Blach (4)"
28,2023-04-29,boxscore,COL,,ARI,L,4,11,,2024-08-20 00:00:00,5,8,Henry,Davis,,02:50:00,N,34399.0,0.43,---,,36,34,4,8,3,1,0,4,1,0,2,7,0.243,0.303,0.368,0.671,13,0,0,0,0,0,0,0.296,5,10,Tommy Henry,L,40,2023,9.0,180,113,32,20,"N.Davis (7-14-L), C.Seabold (11), J.Bird (2), P.Johnson (2)"
29,2023-04-30,boxscore,COL,,ARI,W,12,4,,2024-09-20 00:00:00,5,7,Gomber,Nelson,,02:31:00,D,31900.0,0.37,+,,42,38,12,16,7,0,1,12,0,0,3,4,0.25,0.309,0.38,0.689,26,1,0,0,1,0,0,0.441,6,11,Ryne Nelson,R,21,2023,9.0,154,95,28,10,"A.Gomber (5-64-W), B.Suter (4), B.Hand (3), N.Mears (99)"
30,2023-05-02,boxscore,COL,,MIL,W,3,2,,2024-10-20 00:00:00,5,7.5,Lawrence,Strzelecki,Johnson,02:12:00,N,19517.0,0.36,++,,34,30,3,9,2,0,2,3,0,0,3,12,0.251,0.311,0.386,0.697,17,2,1,0,0,0,0,0.438,7,11,Freddy Peralta,R,57,2023,9.0,114,74,20,10,"R.Feltner (6-50), J.Bird (2-BS), J.Lawrence (3-W), P.Johnson (2-S)"
31,2023-05-03,boxscore,COL,,MIL,W,7,1,,2024-11-20 00:00:00,5,7.5,Freeland,Lauer,,02:41:00,N,20640.0,0.46,+++,,38,33,7,10,3,0,2,7,0,1,5,8,0.253,0.314,0.392,0.705,19,0,0,0,0,1,0,0.348,7,9,Eric Lauer,L,50,2023,9.0,144,86,17,11,"K.Freeland (4-66-W), B.Suter (2), D.Bard (4), J.Lawrence (0-H), D.Lamet 
(4), J.Bird (0)"
32,2023-05-04,boxscore,COL,,MIL,W,9,6,,2024-12-20 00:00:00,5,7,Hand,Strzelecki,,02:43:00,D,30647.0,0.47,++++,,38,32,9,11,3,0,0,8,1,0,3,4,0.256,0.316,0.393,0.709,14,1,1,0,2,0,0,0.367,5,12,Wade Miley,L,48,2023,9.0,155,100,26,13,"C.Seabold (4-42), N.Mears (3), B.Hand (3-W), P.Johnson (1)"
33,2023-05-05,boxscore,COL,@,NYM,L,0,1,,2024-12-21 00:00:00,5,7,Senga,Senzatela,Ottavino,02:10:00,N,25854.0,0.53,-,,37,30,0,5,0,0,0,0,1,0,6,7,0.253,0.316,0.387,0.703,5,0,0,1,0,0,0,0.217,10,12,Kodai Senga,R,68,2023,8.0,113,72,24,11,"A.Senzatela (99-59-L), B.Suter (1), J.Lawrence (1)"
34,2023-05-06,boxscore,COL,@,NYM,W,5,2,,13-21,5,7,Gomber,Megill,Johnson,02:38:00,D,35692.0,0.5,+,,40,33,5,9,1,0,1,5,0,0,5,10,0.254,0.318,0.387,0.705,13,2,1,0,1,0,0,0.348,8,9,Tylor Megill,R,41,2023,9.0,127,80,29,8,"A.Gomber (5-55-W), J.Bird (2-H), P.Johnson (1-S)"
35,2023-05-07,boxscore,COL,@,NYM,W,13,6,,14-21,5,7,Suter,Yacabonis,,03:06:00,D,36501.0,0.56,++,,47,40,13,14,4,0,3,12,1,0,6,7,0.257,0.322,0.397,0.719,27,0,0,0,1,0,0,0.355,7,9,Joey Lucchesi,L,43,2023,9.0,175,99,39,12,"R.Feltner (4-33), B.Suter (1-W), N.Mears (2), D.Bard (3), B.Hand (2), 
J.Lawrence (1)"
36,2023-05-08,boxscore,COL,@,PIT,L,0,2,,14-22,5,7,Keller,Freeland,,01:55:00,N,9596.0,0.62,-,,31,30,0,4,1,0,0,0,0,0,1,8,0.254,0.318,0.391,0.709,5,1,0,0,0,0,0,0.182,4,9,Mitch Keller,R,86,2023,8.0,116,69,17,7,"K.Freeland (4-56-L), D.Bard (0)"
37,2023-05-09,boxscore,COL,@,PIT,W,10,1,,15-22,5,7,Seabold,Ortiz,,02:32:00,N,11916.0,0.58,+,,42,37,10,11,1,1,2,9,0,0,4,4,0.255,0.319,0.396,0.715,20,1,0,0,1,0,0,0.281,5,11,Luis Ortiz,R,39,2023,9.0,146,86,26,15,"C.Seabold (4-57-W), B.Suter (1), J.Bird (2), N.Mears (1)"
38,2023-05-10,boxscore,COL,@,PIT,W,4,3,,16-22,5,7,Hand,Stephenson,Johnson,03:08:00,D,13491.0,0.62,++,,38,34,4,8,2,0,0,4,3,0,4,11,0.255,0.319,0.393,0.712,10,1,0,0,0,1,0,0.348,7,10,Rich Hill,L,47,2023,9.0,165,94,22,23,"A.Senzatela (4-38), P.Lambert (99), D.Bard (1), B.Hand (2-W), J.Lawrence 
(2-H), P.Johnson (3-S)"
39,2023-05-12,boxscore,COL,,PHI,L,3,6,,16-23,5,8,Strahm,Lawrence,Kimbrel,02:15:00,N,32038.0,0.67,-,,35,33,3,10,2,0,0,3,0,1,0,8,0.256,0.318,0.392,0.71,12,1,0,0,2,0,0,0.37,5,11,Taijuan Walker,R,49,2023,9.0,116,78,18,21,"A.Gomber (5-58), J.Lawrence (1-L), B.Hand (1)"
40,2023-05-13,boxscore,COL,,PHI,L,4,7,,16-24,5,9,Brogdon,Feltner,Soto,02:51:00,N,34006.0,0.65,--,,38,35,4,8,6,0,0,4,1,0,2,10,0.255,0.317,0.392,0.709,14,0,0,0,1,1,0,0.308,7,9,Ranger Suárez,L,39,2023,9.0,164,102,31,17,"R.Feltner (5-27-L), P.Lambert (2), B.Suter (3), J.Bird (3), P.Johnson (2)"
41,2023-05-14,boxscore,COL,,PHI,W,4,0,,17-24,5,9,Freeland,Nola,,02:33:00,D,30325.0,0.55,+,,31,30,4,6,1,0,1,3,1,1,1,5,0.254,0.315,0.391,0.706,10,0,0,0,0,1,0,0.208,3,10,Aaron Nola,R,52,2023,9.0,139,91,21,17,"K.Freeland (5-71-W), J.Bird (0), J.Lawrence (1)"
42,2023-05-15,boxscore,COL,,CIN,W,9,8,,18-24,5,9,Bard,Lively,Johnson,02:51:00,N,20259.0,0.62,++,,39,36,9,12,3,1,3,9,0,0,3,11,0.256,0.317,0.4,0.716,26,0,0,0,0,0,0,0.409,6,10,Hunter Greene,R,27,2023,9.0,159,95,31,14,"C.Seabold (5-27), B.Suter (1), D.Bard (4-W), B.Hand (2-H), P.Johnson (1-S)"
43,2023-05-16,boxscore,COL,,CIN,L,1,3,,18-25,5,9,Law,Lambert,Díaz,02:05:00,N,20611.0,0.6,-,,32,30,1,4,1,0,1,1,0,0,2,11,0.253,0.314,0.397,0.711,8,1,0,0,0,0,0,0.167,4,10,Brandon Williamson,L,65,2023,9.0,121,74,20,9,"C.Anderson (6-67), P.Lambert (2-L), J.Lawrence (1), D.Bard (0)"
44,2023-05-17,boxscore,COL,,CIN,W,11,6,,19-25,5,9,Suter,Ashcraft,Johnson,02:39:00,D,22654.0,0.59,+,,40,36,11,13,2,1,0,11,0,0,3,4,0.256,0.317,0.399,0.716,17,2,1,0,0,1,0,0.406,5,9,Graham Ashcraft,R,21,2023,9.0,156,87,21,5,"A.Gomber (4-26), F.Abad (99), B.Suter (1-W), J.Bird (2), R.Pint (99), 
P.Johnson (1-S)"
45,2023-05-19,boxscore,COL,@,TEX,L,2,7,,19-26,5,9.5,Pérez,Kauffmann,,02:23:00,N,30819.0,0.59,-,,35,35,2,8,3,0,0,2,0,0,0,7,0.255,0.315,0.397,0.712,11,0,0,0,0,0,0,0.286,6,9,Martín Pérez,L,62,2023,8.0,146,87,16,18,"K.Kauffmann (99-33-L), P.Lambert (2), F.Abad (1)"
46,2023-05-20,boxscore,COL,@,TEX,L,5,11,,19-27,5,9.5,Gray,Freeland,,02:57:00,D,34443.0,0.58,--,,42,38,5,13,3,0,0,5,0,0,3,8,0.258,0.317,0.397,0.714,16,1,0,0,1,0,0,0.419,10,11,Jon Gray,R,57,2023,8.0,169,110,26,6,"K.Freeland (5-12-L), J.Bird (2), F.Abad (0), D.Bard (3), B.Hand (4), 
P.Johnson (2)"
47,2023-05-21,boxscore,COL,@,TEX,L,3,13,,19-28,5,9.5,Heaney,Seabold,,02:50:00,D,32733.0,0.56,---,,38,35,3,9,2,0,0,1,0,0,3,9,0.258,0.317,0.395,0.712,11,1,0,0,0,0,0,0.346,8,10,Andrew Heaney,L,61,2023,8.0,177,121,34,17,"C.Seabold (5-34-L), M.Carasiti (99), J.Lawrence (4), B.Suter (3), A.Trejo 
(33)"
48,2023-05-22,boxscore,COL,,MIA,W,5,3,,20-28,5,9.5,Bird,Cabrera,Johnson,02:14:00,N,20331.0,0.5,+,,33,31,5,7,4,0,1,5,1,0,2,9,0.257,0.316,0.397,0.712,14,0,0,0,0,0,0,0.286,4,9,Edward Cabrera,R,55,2023,9.0,114,74,22,9,"C.Anderson (5-44), J.Bird (1-W), J.Lawrence (0-H), P.Johnson (1-S)"
49,2023-05-23,boxscore,COL,,MIA,W,5,4,,21-28,5,9.5,Gomber,Pérez,Johnson,02:28:00,N,19470.0,0.54,++,,35,31,5,7,3,0,0,5,1,0,4,6,0.256,0.316,0.395,0.711,10,1,0,0,0,1,1,0.28,6,9,Eury Pérez,R,41,2023,9.0,139,94,26,12,"A.Gomber (5-50-W), J.Bird (0-H), B.Suter (1-H), P.Johnson (0-S)"
50,2023-05-24,boxscore,COL,,MIA,L,2,10,,21-29,5,9.5,Alcántara,Kauffmann,,02:32:00,N,19546.0,0.58,-,,34,31,2,4,1,1,1,2,0,0,3,8,0.254,0.314,0.394,0.708,10,0,0,0,0,0,0,0.136,5,10,Sandy Alcantara,R,56,2023,9.0,148,88,20,16,"K.Kauffmann (4-30-L), P.Lambert (4), B.Hand (3), M.Carasiti (2)"
51,2023-05-25,boxscore,COL,,MIA,W-wo,7,6,,22-29,5,9,Suter,Brazobán,,03:14:00,D,20738.0,0.53,+,,42,33,7,13,2,0,1,7,2,1,9,7,0.257,0.318,0.397,0.715,18,2,0,0,0,0,0,0.48,10,15,Braxton Garrett,L,47,2023,9.0,171,109,28,17,"K.Freeland (4-47), D.Bard (4), J.Lawrence (2), P.Johnson (1), B.Suter (1-W)"
52,2023-05-26,boxscore,COL,,NYM,L,2,5,,22-30,5,9,Scherzer,Seabold,Ottavino,02:46:00,N,30288.0,0.58,-,,36,34,2,8,2,0,2,2,0,0,2,10,0.256,0.318,0.398,0.716,16,0,0,0,0,0,0,0.273,7,11,Max Scherzer,R,69,2023,9.0,150,92,21,9,"C.Seabold (4-42-L), M.Carasiti (1), J.Bird (2), B.Hand (1)"
53,2023-05-27,boxscore,COL,,NYM,W,10,7,,23-30,5,9,Lawrence,Brigham,Johnson,02:58:00,N,36874.0,0.52,+,,40,36,10,14,5,1,1,10,1,0,2,4,0.259,0.32,0.404,0.723,24,1,1,0,1,0,0,0.406,6,9,Justin Verlander,R,26,2023,9.0,157,99,28,9,"C.Anderson (4-58), B.Suter (1), J.Bird (0-BS), J.Lawrence (1-W), P.Johnson 
(1-S)"
54,2023-05-28,boxscore,COL,,NYM,W,11,10,,24-30,5,8,Lambert,Nogosek,,02:57:00,D,47471.0,0.56,++,,42,39,11,15,5,0,2,11,0,0,3,9,0.262,0.322,0.409,0.731,26,0,0,0,0,1,0,0.464,7,10,Tylor Megill,R,23,2023,9.0,150,88,26,10,"A.Gomber (4-22), P.Lambert (3-W), D.Bard (2-H), J.Lawrence (0)"
55,2023-05-29,boxscore,COL,@,ARI,L,5,7,,24-31,5,9,Nelson,Kauffmann,Chafin,02:43:00,D,15304.0,0.65,-,,42,38,5,13,1,1,1,5,0,0,4,8,0.263,0.324,0.411,0.735,19,1,0,0,0,0,0,0.414,10,11,Ryne Nelson,R,29,2023,8.0,137,83,24,9,"K.Kauffmann (4-15-L), M.Carasiti (2), B.Hand (2)"
56,2023-05-30,boxscore,COL,@,ARI,L,1,5,,24-32,5,10,Gallen,Freeland,,02:27:00,N,11146.0,0.6,--,,37,34,1,8,4,0,1,1,0,0,3,12,0.263,0.323,0.412,0.735,15,1,0,0,0,0,0,0.333,9,9,Zac Gallen,R,67,2023,8.0,123,76,20,4,"K.Freeland (4-35-L), D.Bard (1), B.Calvo (99)"
57,2023-05-31,boxscore,COL,@,ARI,L,0,6,,24-33,5,10,Henry,Lamet,,02:38:00,N,11844.0,0.52,---,,31,29,0,3,1,0,0,0,0,0,2,9,0.26,0.321,0.407,0.728,4,2,0,0,0,0,0,0.15,4,9,Tommy Henry,L,78,2023,8.0,161,102,20,13,"D.Lamet (27-29-L), P.Lambert (2), J.Bird (3), B.Suter (3)"
58,2023-06-01,boxscore,COL,@,ARI,L-wo,4,5,,24-34,5,10.5,Ginkel,Johnson,,02:53:00,D,16492.0,0.46,----,,37,36,4,10,1,0,1,4,1,0,1,9,0.261,0.321,0.407,0.728,14,1,0,0,0,0,0,0.346,6,9,Zach Davies,R,46,2023,8.2,169,109,40,9,"C.Seabold (5-61), J.Bird (0-H), B.Hand (2-H), J.Lawrence (3-H), P.Johnson 
(4-BL)"
59,2023-06-02,boxscore,COL,@,KCR,W,7,2,,25-34,5,10.5,Suter,Hernández,Lawrence,02:41:00,N,23482.0,0.37,+,,38,37,7,9,3,0,1,7,0,0,1,12,0.26,0.32,0.407,0.727,15,0,0,0,0,0,0,0.333,4,9,Jordan Lyles,R,66,2023,9.0,135,85,20,9,"C.Anderson (5-57), B.Suter (1-W), D.Bard (2), J.Lawrence (0-S)"
60,2023-06-03,boxscore,COL,@,KCR,W,6,4,,26-34,5,9.5,Carasiti,Lynch,Lawrence,02:55:00,D,16492.0,0.43,++,,41,35,6,8,0,1,0,6,2,0,4,10,0.26,0.32,0.405,0.725,10,0,1,0,1,0,0,0.308,8,9,Daniel Lynch IV,L,45,2023,9.0,172,110,33,19,"A.Gomber (5-39), M.Carasiti (4-W), J.Bird (1), B.Hand (1), J.Lawrence (0-S)"
61,2023-06-04,boxscore,COL,@,KCR,L,0,2,,26-35,5,9.5,Singer,Freeland,Barlow,02:31:00,D,13128.0,0.48,-,,35,35,0,8,1,0,0,0,0,0,0,14,0.259,0.318,0.403,0.721,9,0,0,0,0,0,0,0.381,8,9,Brady Singer,R,66,2023,8.0,100,71,8,14,"K.Freeland (4-62-L), B.Suter (1)"
